customer_id,segment,region,acquisition_channel,first_transaction_date,last_transaction_date,transaction_span_days,total_revenue,total_cost,contribution_margin,contribution_margin_pct,transaction_count,avg_revenue_per_transaction,revenue_per_transaction_span_day
C0004743,Enterprise,North America,referral,2025-09-16,2025-11-27,73,22339.51,14230.32,8109.19,0.362998,10,2233.95,306.02
C0004745,Enterprise,LATAM,referral,2023-05-21,2023-06-02,13,16680.31,12083.53,4596.78,0.275581,7,2382.9,1283.1
C0004750,Startup,EMEA,referral,2023-08-28,2025-12-03,829,8513.28,5114.58,3398.7,0.399223,25,340.53,10.27
C0004751,Mid-Market,APAC,referral,2023-12-30,2025-12-24,726,42606.32,27948.94,14657.38,0.344019,36,1183.51,58.69
C0004752,Mid-Market,North America,referral,2025-01-30,2025-08-04,187,7646.56,4704.47,2942.09,0.38476,6,1274.43,40.89
C0004762,Enterprise,North America,referral,2024-12-31,2025-12-09,344,32457.11,23621.96,8835.15,0.27221,19,1708.27,94.35
C0004765,SMB,APAC,referral,2024-10-21,2024-10-21,1,386.88,298.36,88.52,0.228805,1,386.88,386.88
C0004766,Mid-Market,EMEA,referral,2024-04-24,2025-12-31,617,43134.7,28789.77,14344.93,0.332561,26,1659.03,69.91
C0004773,SMB,EMEA,referral,2023-01-11,2025-12-31,1086,10629.19,6178.48,4450.71,0.418725,41,259.25,9.79
C0004774,Startup,EMEA,referral,2024-12-11,2025-11-10,335,1141.3,586.76,554.54,0.485885,8,142.66,3.41
C0004780,Mid-Market,APAC,referral,2025-05-14,2025-12-23,224,6441.98,4123.99,2317.99,0.359826,9,715.78,28.76
C0004787,SMB,LATAM,referral,2024-05-29,2024-08-14,78,622.3,385.93,236.37,0.379833,4,155.57,7.98
C0004790,SMB,North America,referral,2025-09-05,2025-11-03,60,768.35,441.63,326.72,0.425223,3,256.12,12.81
C0004794,SMB,EMEA,referral,2025-12-25,2025-12-25,1,917.94,425.07,492.87,0.536931,1,917.94,917.94
C0004796,Startup,APAC,referral,2024-01-28,2025-12-26,699,6459.42,3464.26,2995.16,0.463689,20,322.97,9.24
C0004800,SMB,EMEA,referral,2025-08-15,2025-12-04,112,1112.89,613.97,498.92,0.44831,4,278.22,9.94
C0004804,Enterprise,North America,referral,2024-12-04,2025-04-04,122,21037.58,13720.45,7317.13,0.347812,9,2337.51,172.44
C0004805,Startup,EMEA,referral,2025-09-11,2025-12-24,105,934.94,576.19,358.75,0.383714,4,233.74,8.9
C0004809,SMB,EMEA,referral,2024-10-18,2025-01-04,79,800.39,410.95,389.44,0.486563,3,266.8,10.13
C0004815,Enterprise,LATAM,referral,2024-11-12,2025-10-19,342,53252.43,40475.15,12777.28,0.239938,23,2315.32,155.71
C0004817,Startup,North America,referral,2024-05-10,2025-12-25,595,1969.6,1220.51,749.09,0.380326,13,151.51,3.31
C0004828,Startup,North America,referral,2025-01-11,2025-12-20,344,1486.79,874.39,612.4,0.411894,12,123.9,4.32
C0004839,Startup,EMEA,referral,2023-08-25,2024-05-26,276,1358.74,902.48,456.26,0.335796,9,150.97,4.92
C0004840,SMB,North America,referral,2023-10-22,2025-11-20,761,2535.13,1384.1,1151.03,0.454032,9,281.68,3.33
C0004842,Mid-Market,North America,referral,2024-09-29,2024-11-19,52,4264.83,2465.55,1799.28,0.421888,8,533.1,82.02
C0004844,Mid-Market,LATAM,referral,2024-12-13,2025-08-05,236,4323.84,2518.57,1805.27,0.417515,11,393.08,18.32
C0004851,SMB,North America,referral,2024-01-26,2025-12-11,686,4045.27,2365.78,1679.49,0.415174,22,183.88,5.9
C0004852,SMB,North America,referral,2025-06-19,2025-11-06,141,1666.66,1157.7,508.96,0.305377,4,416.66,11.82
C0004856,SMB,North America,referral,2025-11-30,2025-11-30,1,775.31,468.32,306.99,0.395958,2,387.66,775.31
C0004859,Mid-Market,LATAM,referral,2023-04-04,2025-10-25,936,39622.08,26158.7,13463.38,0.339795,55,720.4,42.33
C0004867,Mid-Market,North America,referral,2024-04-28,2025-12-19,601,9829.66,5936.77,3892.89,0.396035,23,427.38,16.36
C0004875,SMB,North America,referral,2025-01-12,2025-02-22,42,3515.88,2336.29,1179.59,0.335503,6,585.98,83.71
C0004885,Startup,APAC,referral,2025-12-19,2025-12-19,1,42.04,21.84,20.2,0.480495,1,42.04,42.04
C0004886,SMB,LATAM,referral,2025-09-17,2025-12-16,91,2165.78,1067.12,1098.66,0.507281,8,270.72,23.8
C0004900,SMB,EMEA,referral,2025-09-30,2025-12-28,90,989.68,523.98,465.7,0.470556,6,164.95,11.0
C0004903,Startup,LATAM,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0004904,Mid-Market,EMEA,referral,2025-10-14,2025-11-26,44,1916.54,1208.26,708.28,0.369562,2,958.27,43.56
C0004916,Startup,North America,referral,2025-09-11,2025-11-26,77,1241.77,733.26,508.51,0.409504,6,206.96,16.13
C0004918,Startup,APAC,referral,2025-05-11,2025-12-31,235,910.27,484.11,426.16,0.468169,7,130.04,3.87
C0004922,SMB,North America,referral,2023-10-31,2024-07-12,256,1628.04,996.11,631.93,0.388154,12,135.67,6.36
C0004926,SMB,North America,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0004930,SMB,APAC,referral,2024-04-19,2025-11-21,582,5340.82,3007.41,2333.41,0.436901,14,381.49,9.18
C0004932,Mid-Market,EMEA,referral,2025-04-21,2025-11-11,205,7211.41,4922.26,2289.15,0.317434,11,655.58,35.18
C0004933,Mid-Market,North America,referral,2025-07-29,2025-12-03,128,9313.18,6131.82,3181.36,0.341598,13,716.4,72.76
C0004956,SMB,North America,referral,2024-02-26,2024-03-01,5,327.15,164.8,162.35,0.496256,2,163.58,65.43
C0004964,Startup,LATAM,referral,2024-05-15,2024-06-30,47,653.36,314.14,339.22,0.519193,5,130.67,13.9
C0004981,Enterprise,LATAM,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0004993,Mid-Market,LATAM,referral,2025-05-29,2025-12-27,213,7077.63,3835.71,3241.92,0.458052,13,544.43,33.23
C0005001,Mid-Market,North America,referral,2024-01-31,2024-02-21,22,4451.28,2381.95,2069.33,0.464884,4,1112.82,202.33
C0005010,Enterprise,LATAM,referral,2024-10-06,2024-11-16,42,5641.15,3122.29,2518.86,0.446515,3,1880.38,134.31
C0005025,SMB,EMEA,referral,2025-06-05,2025-09-17,105,2978.95,1760.52,1218.43,0.409013,8,372.37,28.37
C0005027,Startup,North America,referral,2024-10-18,2025-02-02,108,1615.11,861.91,753.2,0.466346,6,269.18,14.95
C0005035,SMB,EMEA,referral,2025-05-02,2025-12-24,237,3937.69,2246.47,1691.22,0.429495,9,437.52,16.61
C0005041,SMB,North America,referral,2024-03-18,2024-03-18,1,248.51,137.29,111.22,0.447547,1,248.51,248.51
C0005057,SMB,North America,referral,2025-08-15,2025-11-20,98,223.39,113.71,109.68,0.49098,3,74.46,2.28
C0005066,Mid-Market,North America,referral,2025-01-06,2025-12-14,343,11409.73,7547.21,3862.52,0.338529,20,570.49,33.26
C0005069,Startup,North America,referral,2024-04-25,2024-07-10,77,116.97,58.42,58.55,0.500556,2,58.48,1.52
C0005073,SMB,APAC,referral,2024-12-16,2025-10-07,296,2590.75,1597.17,993.58,0.383511,10,259.08,8.75
C0005074,SMB,North America,referral,2025-01-21,2025-05-29,129,439.28,300.73,138.55,0.315402,3,146.43,3.41
C0005080,Startup,APAC,referral,2025-07-11,2025-09-10,62,326.84,167.01,159.83,0.489016,4,81.71,5.27
C0005081,SMB,EMEA,referral,2023-11-25,2025-10-26,702,8281.86,5642.3,2639.56,0.318716,22,376.45,11.8
C0005089,Mid-Market,LATAM,referral,2025-11-22,2025-12-28,37,2984.89,2135.02,849.87,0.284724,4,746.22,80.67
C0005091,Mid-Market,APAC,referral,2024-09-18,2025-12-28,467,19063.88,12713.95,6349.93,0.333087,24,794.33,40.82
C0005092,SMB,LATAM,referral,2025-07-27,2025-12-07,134,1723.96,1181.61,542.35,0.314595,5,344.79,12.87
C0005094,SMB,North America,referral,2024-07-29,2025-12-08,498,1775.44,885.57,889.87,0.501211,10,177.54,3.57
C0005100,SMB,LATAM,referral,2025-09-26,2025-12-27,93,3645.85,2453.41,1192.44,0.327068,6,607.64,39.2
C0005113,Mid-Market,North America,referral,2025-07-16,2025-08-12,28,4738.8,3642.42,1096.38,0.231362,4,1184.7,169.24
C0005124,Mid-Market,APAC,referral,2025-02-14,2025-11-13,273,9645.76,5907.87,3737.89,0.387516,14,688.98,35.33
C0005125,Mid-Market,APAC,referral,2025-02-15,2025-12-31,320,9201.17,5315.76,3885.41,0.422273,22,418.24,28.75
C0005128,SMB,EMEA,referral,2024-03-24,2025-11-16,603,6556.09,3991.87,2564.22,0.39112,28,234.15,10.87
C0005134,Mid-Market,North America,referral,2024-11-30,2025-12-29,395,11344.67,7099.35,4245.32,0.374213,14,810.33,28.72
C0005136,SMB,EMEA,referral,2025-01-07,2025-11-19,317,3202.52,1971.83,1230.69,0.384288,7,457.5,10.1
C0005137,Mid-Market,EMEA,referral,2023-06-14,2023-07-08,25,3805.88,2503.69,1302.19,0.342152,5,761.18,152.24
C0005141,Mid-Market,EMEA,referral,2025-07-09,2025-11-29,144,3537.38,2224.04,1313.34,0.371275,10,353.74,24.57
C0005143,SMB,North America,referral,2024-06-25,2025-09-20,453,4732.95,3264.91,1468.04,0.310174,11,430.27,10.45
C0005145,Mid-Market,LATAM,referral,2024-06-24,2024-07-08,15,375.81,217.05,158.76,0.422448,3,125.27,25.05
C0005149,Mid-Market,EMEA,referral,2025-10-22,2025-11-24,34,6007.07,4359.39,1647.68,0.27429,3,2002.36,176.68
C0005161,SMB,APAC,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005162,SMB,North America,referral,2025-11-24,2025-12-11,18,668.99,352.16,316.83,0.473595,5,133.8,37.17
C0005167,SMB,North America,referral,2024-09-26,2025-02-25,153,1049.47,541.38,508.09,0.48414,6,174.91,6.86
C0005169,Startup,LATAM,referral,2023-08-21,2023-08-21,1,12.0,6.86,5.14,0.428333,1,12.0,12.0
C0005173,Mid-Market,North America,referral,2025-10-06,2025-12-14,70,4396.36,3323.35,1073.01,0.244068,6,732.73,62.81
C0005174,SMB,North America,referral,2023-08-04,2023-09-17,45,1552.68,1119.38,433.3,0.279066,6,258.78,34.5
C0005176,Enterprise,LATAM,referral,2023-04-06,2024-01-12,282,18476.64,12328.12,6148.52,0.332773,12,1539.72,65.52
C0005177,Startup,APAC,referral,2024-06-12,2024-12-19,191,218.47,110.69,107.78,0.49334,4,54.62,1.14
C0005181,Mid-Market,North America,referral,2025-04-29,2025-12-17,233,18700.53,12468.3,6232.23,0.333265,16,1168.78,80.26
C0005183,SMB,EMEA,referral,2023-01-23,2025-04-26,825,7633.09,4799.7,2833.39,0.371198,27,282.71,9.25
C0005200,SMB,EMEA,referral,2025-02-07,2025-12-13,310,2277.08,1522.67,754.41,0.331306,6,379.51,7.35
C0005201,SMB,LATAM,referral,2024-04-02,2024-04-04,3,411.84,217.57,194.27,0.471712,2,205.92,137.28
C0005212,Mid-Market,APAC,referral,2024-03-29,2025-09-22,543,13545.47,8433.5,5111.97,0.377393,26,520.98,24.95
C0005238,Mid-Market,APAC,referral,2023-07-22,2025-08-27,768,28115.82,17525.21,10590.61,0.376678,42,669.42,36.61
C0005239,Enterprise,North America,referral,2024-10-27,2025-12-24,424,79516.22,59144.89,20371.33,0.256191,33,2409.58,187.54
C0005246,Enterprise,APAC,referral,2025-07-10,2025-12-16,160,7723.94,4907.06,2816.88,0.364695,8,965.49,48.27
C0005247,Mid-Market,North America,referral,2025-01-31,2025-12-14,318,8641.43,5212.66,3428.77,0.396783,16,540.09,27.17
C0005261,Mid-Market,EMEA,referral,2025-06-24,2025-12-30,190,15774.03,9900.43,5873.6,0.372359,13,1213.39,83.02
C0005262,Mid-Market,LATAM,referral,2025-06-20,2025-06-20,1,331.28,204.05,127.23,0.384056,1,331.28,331.28
C0005266,Startup,North America,referral,2023-04-25,2023-07-31,98,580.32,307.37,272.95,0.470344,6,96.72,5.92
C0005269,SMB,North America,referral,2025-11-17,2025-12-29,43,575.44,347.67,227.77,0.395819,3,191.81,13.38
C0005270,Enterprise,North America,referral,2024-12-19,2024-12-26,8,13671.22,10479.43,3191.79,0.233468,3,4557.07,1708.9
C0005279,Mid-Market,APAC,referral,2023-11-29,2024-03-23,116,12482.88,9339.15,3143.73,0.251843,11,1134.81,107.61
C0005285,Startup,North America,referral,2024-02-17,2025-12-16,669,1983.59,1195.51,788.08,0.3973,20,99.18,2.97
C0005287,Startup,North America,referral,2025-08-01,2025-08-01,1,421.11,302.64,118.47,0.281328,1,421.11,421.11
C0005293,Mid-Market,EMEA,referral,2025-09-30,2025-10-24,25,3122.77,1911.08,1211.69,0.388018,5,624.55,124.91
C0005300,Enterprise,North America,referral,2023-06-23,2025-02-03,592,69802.44,52167.89,17634.55,0.252635,39,1789.81,117.91
C0005302,Enterprise,North America,referral,2025-03-25,2025-10-25,215,23726.97,17249.93,6477.04,0.272982,14,1694.78,110.36
C0005303,SMB,North America,referral,2025-10-05,2025-11-25,52,2715.33,2130.09,585.24,0.215532,6,452.56,52.22
C0005314,SMB,EMEA,referral,2025-05-24,2025-11-27,188,2251.15,1256.92,994.23,0.441654,11,204.65,11.97
C0005317,SMB,North America,referral,2023-03-27,2023-09-02,160,1374.8,677.87,696.93,0.506932,3,458.27,8.59
C0005319,Startup,APAC,referral,2024-09-09,2025-10-23,410,1309.93,669.48,640.45,0.488919,8,163.74,3.19
C0005320,SMB,EMEA,referral,2024-07-06,2025-11-21,504,15722.24,10083.42,5638.82,0.358652,27,582.31,31.19
C0005321,SMB,North America,referral,2023-06-14,2025-12-13,914,12681.64,7436.01,5245.63,0.41364,26,487.76,13.87
C0005326,SMB,APAC,referral,2023-10-05,2025-11-29,787,6514.56,4306.69,2207.87,0.338913,19,342.87,8.28
C0005332,Enterprise,EMEA,referral,2025-06-26,2025-10-15,112,15048.9,9579.38,5469.52,0.36345,13,1157.61,134.37
C0005341,Mid-Market,EMEA,referral,2024-06-29,2025-11-20,510,19554.26,12682.12,6872.14,0.35144,26,752.09,38.34
C0005353,Startup,APAC,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005364,Enterprise,APAC,referral,2025-10-27,2025-12-18,53,41525.42,28645.63,12879.79,0.310166,9,4613.94,783.5
C0005371,Startup,North America,referral,2024-04-04,2025-11-30,606,1587.55,1031.87,555.68,0.350024,15,105.84,2.62
C0005378,SMB,EMEA,referral,2025-06-15,2025-12-12,181,1208.96,713.51,495.45,0.409815,7,172.71,6.68
C0005380,Mid-Market,North America,referral,2025-09-02,2025-09-28,27,4801.77,3422.63,1379.14,0.287215,3,1600.59,177.84
C0005381,Mid-Market,North America,referral,2024-03-01,2025-12-06,646,17513.62,10003.33,7510.29,0.428826,26,673.6,27.11
C0005386,Startup,North America,referral,2025-07-29,2025-12-19,144,189.27,108.75,80.52,0.425424,4,47.32,1.31
C0005387,Mid-Market,EMEA,referral,2023-06-21,2024-12-23,552,15585.11,9666.89,5918.22,0.379736,24,649.38,28.23
C0005397,SMB,LATAM,referral,2024-05-17,2025-01-14,243,3474.15,2213.45,1260.7,0.36288,10,347.42,14.3
C0005408,SMB,EMEA,referral,2024-02-02,2025-03-27,420,3310.09,1856.5,1453.59,0.439139,16,206.88,7.88
C0005416,Startup,EMEA,referral,2024-12-06,2025-12-17,377,643.08,415.4,227.68,0.354046,7,91.87,1.71
C0005422,Startup,North America,referral,2024-12-16,2025-12-10,360,2190.44,1156.54,1033.9,0.472006,11,199.13,6.08
C0005442,SMB,LATAM,referral,2025-09-03,2025-11-08,67,1061.84,554.49,507.35,0.477803,7,151.69,15.85
C0005445,Startup,North America,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005449,Mid-Market,EMEA,referral,2025-01-24,2025-10-01,251,5526.05,3546.68,1979.37,0.358189,14,394.72,22.02
C0005454,Mid-Market,EMEA,referral,2023-11-24,2023-12-10,17,3356.91,1992.16,1364.75,0.406549,7,479.56,197.47
C0005459,Startup,EMEA,referral,2023-12-24,2025-10-07,654,2128.41,1273.16,855.25,0.401826,14,152.03,3.25
C0005462,Enterprise,APAC,referral,2023-07-31,2025-02-09,560,100408.98,73794.36,26614.62,0.265062,39,2574.59,179.3
C0005463,SMB,EMEA,referral,2023-07-29,2025-11-03,829,5938.48,3535.23,2403.25,0.404691,25,237.54,7.16
C0005485,SMB,EMEA,referral,2025-10-14,2025-12-23,71,620.4,373.88,246.52,0.397357,2,310.2,8.74
C0005496,Startup,EMEA,referral,2024-07-02,2025-12-21,538,2897.5,1631.52,1265.98,0.436921,25,115.9,5.39
C0005503,Startup,APAC,referral,2023-07-30,2023-11-01,95,852.15,515.98,336.17,0.394496,9,94.68,8.97
C0005505,Enterprise,EMEA,referral,2025-10-06,2025-12-22,78,30060.07,20517.57,9542.5,0.317448,8,3757.51,385.39
C0005509,SMB,North America,referral,2025-07-28,2025-12-22,148,1476.98,880.3,596.68,0.403987,9,164.11,9.98
C0005513,SMB,North America,referral,2024-11-20,2025-03-13,114,1833.2,888.79,944.41,0.51517,4,458.3,16.08
C0005514,Startup,APAC,referral,2024-06-03,2025-12-01,547,4270.15,2385.69,1884.46,0.44131,15,284.68,7.81
C0005515,Startup,North America,referral,2023-07-29,2024-05-13,290,1424.93,995.75,429.18,0.301194,8,178.12,4.91
C0005516,Startup,EMEA,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005517,SMB,APAC,referral,2023-11-26,2024-09-08,288,4333.77,2650.03,1683.74,0.388516,14,309.56,15.05
C0005520,SMB,APAC,referral,2025-02-23,2025-11-22,273,5138.34,3194.25,1944.09,0.37835,17,302.26,18.82
C0005526,SMB,North America,referral,2025-12-16,2025-12-16,1,184.27,137.4,46.87,0.254355,1,184.27,184.27
C0005533,SMB,North America,referral,2025-02-27,2025-07-18,142,1584.94,1001.05,583.89,0.368399,4,396.24,11.16
C0005536,Mid-Market,LATAM,referral,2025-10-12,2025-12-09,59,4458.27,3047.75,1410.52,0.316383,5,891.65,75.56
C0005543,Mid-Market,North America,referral,2025-03-29,2025-12-26,273,8108.02,4775.72,3332.3,0.410988,20,405.4,29.7
C0005546,Mid-Market,APAC,referral,2024-04-30,2025-12-09,589,12870.51,8370.88,4499.63,0.349608,22,585.02,21.85
C0005547,Startup,North America,referral,2025-12-15,2025-12-15,1,28.44,16.31,12.13,0.426512,1,28.44,28.44
C0005555,Mid-Market,North America,referral,2025-04-29,2025-12-28,244,14215.48,9550.67,4664.81,0.32815,16,888.47,58.26
C0005561,SMB,North America,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005566,Startup,North America,referral,2024-03-21,2024-03-21,1,108.32,56.54,51.78,0.478028,1,108.32,108.32
C0005575,Startup,North America,referral,2024-07-30,2025-10-07,435,1182.28,698.88,483.4,0.408871,13,90.94,2.72
C0005577,SMB,North America,referral,2025-12-30,2025-12-30,1,21.47,12.5,8.97,0.417792,1,21.47,21.47
C0005584,SMB,LATAM,referral,2025-06-16,2025-12-28,196,1965.29,1085.95,879.34,0.447435,10,196.53,10.03
C0005589,SMB,North America,referral,2024-12-31,2025-06-29,181,2119.96,1343.48,776.48,0.366271,9,235.55,11.71
C0005596,Startup,APAC,referral,2025-04-27,2025-07-03,68,430.49,235.39,195.1,0.453204,4,107.62,6.33
C0005599,Mid-Market,North America,referral,2025-02-25,2025-12-28,307,10772.66,6597.82,4174.84,0.38754,13,828.67,35.09
C0005603,SMB,LATAM,referral,2025-11-13,2025-11-13,1,97.74,53.42,44.32,0.453448,1,97.74,97.74
C0005608,SMB,APAC,referral,2025-03-31,2025-08-28,151,3065.71,1805.05,1260.66,0.411213,9,340.63,20.3
C0005621,Startup,EMEA,referral,2024-10-24,2025-12-14,417,1777.66,954.3,823.36,0.463171,13,136.74,4.26
C0005622,Startup,North America,referral,2024-05-24,2024-05-29,6,140.59,77.45,63.14,0.449107,2,70.3,23.43
C0005628,Startup,EMEA,referral,2025-08-23,2025-08-23,1,26.27,17.04,9.23,0.351351,1,26.27,26.27
C0005636,Mid-Market,EMEA,referral,2025-05-21,2025-12-30,224,3887.47,2276.19,1611.28,0.41448,4,971.87,17.35
C0005638,Mid-Market,EMEA,referral,2025-07-03,2025-07-04,2,3249.32,1765.78,1483.54,0.456569,2,1624.66,1624.66
C0005641,Startup,North America,referral,2024-09-07,2025-05-21,257,1002.35,664.1,338.25,0.337457,7,143.19,3.9
C0005643,Enterprise,LATAM,referral,2025-07-28,2025-09-12,47,21786.06,16012.79,5773.27,0.264998,8,2723.26,463.53
C0005650,SMB,North America,referral,2023-12-31,2024-11-19,325,1296.27,772.09,524.18,0.404376,7,185.18,3.99
C0005651,Startup,EMEA,referral,2025-12-06,2025-12-06,1,159.38,91.22,68.16,0.427657,1,159.38,159.38
C0005654,Mid-Market,EMEA,referral,2024-07-29,2025-04-06,252,11655.87,6928.18,4727.69,0.405606,23,506.78,46.25
C0005661,Enterprise,EMEA,referral,2024-09-23,2025-03-07,166,16465.1,11760.69,4704.41,0.28572,13,1266.55,99.19
C0005664,SMB,EMEA,referral,2023-09-11,2024-10-09,395,3220.74,1862.61,1358.13,0.421683,15,214.72,8.15
C0005666,SMB,LATAM,referral,2025-05-30,2025-08-13,76,1953.17,1591.75,361.42,0.185043,3,651.06,25.7
C0005673,Mid-Market,North America,referral,2024-07-27,2025-11-05,467,16921.52,10706.91,6214.61,0.367261,25,676.86,36.23
C0005677,Mid-Market,EMEA,referral,2023-11-07,2025-12-20,775,28678.78,19218.33,9460.45,0.329876,38,754.7,37.0
C0005680,Startup,North America,referral,2024-08-23,2024-09-06,15,105.65,40.7,64.95,0.614766,2,52.82,7.04
C0005688,SMB,APAC,referral,2024-01-02,2025-12-23,722,8224.43,5083.75,3140.68,0.381872,29,283.6,11.39
C0005700,SMB,North America,referral,2023-04-19,2025-12-28,985,22898.54,13187.78,9710.76,0.424078,43,532.52,23.25
C0005702,SMB,EMEA,referral,2023-07-08,2023-07-08,1,202.95,99.75,103.2,0.5085,1,202.95,202.95
C0005703,SMB,EMEA,referral,2023-05-13,2023-10-03,144,1403.5,656.88,746.62,0.53197,10,140.35,9.75
C0005709,Mid-Market,APAC,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005712,SMB,LATAM,referral,2025-03-08,2025-05-07,61,1030.06,583.96,446.1,0.433082,3,343.35,16.89
C0005715,SMB,LATAM,referral,2023-08-06,2023-08-06,1,75.57,41.3,34.27,0.453487,1,75.57,75.57
C0005717,Startup,APAC,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005724,SMB,EMEA,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005727,SMB,North America,referral,2025-04-24,2025-10-21,181,1614.67,1045.45,569.22,0.35253,5,322.93,8.92
C0005730,Startup,APAC,referral,2024-06-06,2025-10-06,488,2180.93,1476.67,704.26,0.322917,15,145.4,4.47
C0005738,SMB,North America,referral,2025-05-27,2025-12-22,210,1926.45,1256.47,669.98,0.34778,6,321.08,9.17
C0005741,Mid-Market,North America,referral,2025-06-25,2025-11-28,157,2812.6,1484.15,1328.45,0.472321,7,401.8,17.91
C0005742,Mid-Market,APAC,referral,2025-06-04,2025-12-30,210,9370.15,5815.4,3554.75,0.37937,12,780.85,44.62
C0005744,Startup,APAC,referral,2025-10-25,2025-11-09,16,341.92,189.28,152.64,0.44642,2,170.96,21.37
C0005762,SMB,EMEA,referral,2025-11-04,2025-12-25,52,2605.61,1688.99,916.62,0.351787,6,434.27,50.11
C0005763,SMB,EMEA,referral,2025-07-13,2025-11-21,132,2684.6,1765.39,919.21,0.342401,8,335.58,20.34
C0005768,SMB,APAC,referral,2025-03-27,2025-05-29,64,850.2,499.95,350.25,0.411962,3,283.4,13.28
C0005781,Mid-Market,EMEA,referral,2025-12-30,2025-12-30,1,139.44,49.82,89.62,0.642714,1,139.44,139.44
C0005782,Startup,North America,referral,2025-12-30,2025-12-31,2,163.09,93.25,69.84,0.42823,3,54.36,81.54
C0005783,Startup,LATAM,referral,2024-11-30,2024-12-03,4,295.84,186.2,109.64,0.370606,2,147.92,73.96
C0005789,Startup,LATAM,referral,2025-08-31,2025-12-02,94,1011.46,506.9,504.56,0.498843,6,168.58,10.76
C0005790,Startup,APAC,referral,2024-11-16,2025-09-14,303,1910.21,1200.11,710.1,0.371739,9,212.25,6.3
C0005796,Mid-Market,North America,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005797,SMB,LATAM,referral,2025-01-16,2025-11-02,291,2285.29,1376.51,908.78,0.397665,11,207.75,7.85
C0005800,SMB,EMEA,referral,2024-08-27,2025-11-07,438,3571.46,2046.45,1525.01,0.426999,18,198.41,8.15
C0005805,SMB,EMEA,referral,2025-01-04,2025-09-02,242,1045.11,621.19,423.92,0.405622,8,130.64,4.32
C0005807,Mid-Market,APAC,referral,2025-05-30,2025-08-16,79,3415.77,1749.52,1666.25,0.487811,10,341.58,43.24
C0005809,Startup,North America,referral,2023-05-18,2025-12-11,939,11487.41,6506.08,4981.33,0.433634,29,396.12,12.23
C0005819,SMB,North America,referral,2024-07-04,2024-07-04,1,299.79,138.68,161.11,0.53741,1,299.79,299.79
C0005822,SMB,North America,referral,2025-09-19,2025-12-14,87,2742.91,1726.65,1016.26,0.370504,5,548.58,31.53
C0005825,Enterprise,North America,referral,2024-07-27,2025-06-20,329,32287.02,23257.93,9029.09,0.279651,16,2017.94,98.14
C0005832,SMB,APAC,referral,2024-05-03,2025-10-19,535,5826.31,3430.45,2395.86,0.411214,19,306.65,10.89
C0005837,SMB,North America,referral,2025-10-27,2025-12-09,44,1288.09,695.64,592.45,0.459945,2,644.04,29.27
C0005839,SMB,EMEA,referral,2024-12-04,2025-03-22,109,1159.54,655.29,504.25,0.434871,6,193.26,10.64
C0005844,Mid-Market,EMEA,referral,2025-03-31,2025-11-26,241,6956.55,4371.5,2585.05,0.371599,13,535.12,28.87
C0005851,Startup,EMEA,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005856,SMB,APAC,referral,2025-08-24,2025-12-17,116,1463.8,834.07,629.73,0.430202,5,292.76,12.62
C0005857,SMB,LATAM,referral,2025-05-06,2025-12-26,235,6170.97,3527.97,2643.0,0.428296,12,514.25,26.26
C0005869,SMB,EMEA,referral,2023-08-30,2024-04-02,217,4345.8,2864.76,1481.04,0.340798,9,482.87,20.03
C0005871,SMB,LATAM,referral,2025-05-14,2025-12-19,220,1189.15,641.26,547.89,0.460741,8,148.64,5.41
C0005874,Startup,North America,referral,2023-11-04,2024-03-18,136,2312.01,1513.2,798.81,0.345505,5,462.4,17.0
C0005878,Mid-Market,LATAM,referral,2024-01-11,2025-12-13,703,14614.4,9336.08,5278.32,0.361173,30,487.15,20.79
C0005887,Mid-Market,EMEA,referral,2024-03-20,2025-12-30,651,27492.29,16877.95,10614.34,0.386084,36,763.67,42.23
C0005900,Startup,North America,referral,2023-04-28,2023-06-29,63,270.37,158.69,111.68,0.413064,2,135.18,4.29
C0005906,SMB,EMEA,referral,,,0,0.0,0.0,0.0,0.0,0,0.0,0.0
C0005907,Mid-Market,North America,referral,2025-05-07,2025-10-01,148,11414.67,7652.44,3762.23,0.329596,8,1426.83,77.13
C0005910,Mid-Market,APAC,referral,2023-09-10,2025-12-31,844,35181.78,23172.65,12009.13,0.341345,49,718.0,41.68
C0005913,Mid-Market,APAC,referral,2025-01-25,2025-04-02,68,525.51,323.5,202.01,0.384408,2,262.76,7.73
C0005937,Mid-Market,North America,referral,2024-02-26,2025-12-26,670,20018.83,12920.38,7098.45,0.354589,27,741.44,29.88
