experiment_id,customer_id,acquisition_channel,assignment,assigned_date,outcome_window_days,converted,pre_period_contribution,observed_contribution
EXP-SOCIAL-ADS-2025H2,C0005084,social_ads,treatment,2025-07-20,90,True,79.24,109.9
EXP-SOCIAL-ADS-2025H2,C0005086,social_ads,control,2025-07-24,90,False,43.66,0.0
EXP-SOCIAL-ADS-2025H2,C0005096,social_ads,treatment,2025-07-28,90,True,258.66,344.68
EXP-SOCIAL-ADS-2025H2,C0005106,social_ads,control,2025-07-17,90,False,72.97,0.0
EXP-SOCIAL-ADS-2025H2,C0005109,social_ads,treatment,2025-07-13,90,True,88.18,46.56
EXP-SOCIAL-ADS-2025H2,C0005112,social_ads,treatment,2025-07-15,90,False,46.38,0.0
EXP-SOCIAL-ADS-2025H2,C0005115,social_ads,treatment,2025-07-07,90,False,55.92,0.0
EXP-SOCIAL-ADS-2025H2,C0005120,social_ads,treatment,2025-07-25,90,False,80.38,0.0
EXP-SOCIAL-ADS-2025H2,C0005121,social_ads,control,2025-07-11,90,True,580.96,336.29
EXP-SOCIAL-ADS-2025H2,C0005122,social_ads,treatment,2025-07-27,90,False,58.65,0.0
EXP-SOCIAL-ADS-2025H2,C0005123,social_ads,control,2025-07-13,90,False,64.4,0.0
EXP-SOCIAL-ADS-2025H2,C0005127,social_ads,treatment,2025-07-02,90,False,72.61,0.0
EXP-SOCIAL-ADS-2025H2,C0005130,social_ads,treatment,2025-07-18,90,True,59.35,94.2
EXP-SOCIAL-ADS-2025H2,C0005151,social_ads,treatment,2025-07-09,90,False,118.11,0.0
EXP-SOCIAL-ADS-2025H2,C0005152,social_ads,control,2025-07-24,90,False,186.33,0.0
EXP-SOCIAL-ADS-2025H2,C0005166,social_ads,treatment,2025-07-27,90,False,57.07,0.0
EXP-SOCIAL-ADS-2025H2,C0005172,social_ads,control,2025-07-13,90,False,160.15,0.0
EXP-SOCIAL-ADS-2025H2,C0005179,social_ads,treatment,2025-07-15,90,False,525.93,0.0
EXP-SOCIAL-ADS-2025H2,C0005184,social_ads,treatment,2025-07-06,90,False,284.7,0.0
EXP-SOCIAL-ADS-2025H2,C0005187,social_ads,control,2025-07-13,90,False,57.64,0.0
EXP-SOCIAL-ADS-2025H2,C0005188,social_ads,treatment,2025-07-16,90,True,215.21,224.9
EXP-SOCIAL-ADS-2025H2,C0005214,social_ads,treatment,2025-07-26,90,False,46.42,0.0
EXP-SOCIAL-ADS-2025H2,C0005215,social_ads,treatment,2025-07-24,90,False,138.52,0.0
EXP-SOCIAL-ADS-2025H2,C0005216,social_ads,control,2025-07-13,90,True,248.57,356.18
EXP-SOCIAL-ADS-2025H2,C0005221,social_ads,control,2025-07-09,90,False,107.54,0.0
EXP-SOCIAL-ADS-2025H2,C0005222,social_ads,treatment,2025-07-23,90,False,533.69,0.0
EXP-SOCIAL-ADS-2025H2,C0005225,social_ads,control,2025-07-17,90,False,65.82,0.0
EXP-SOCIAL-ADS-2025H2,C0005228,social_ads,control,2025-07-06,90,True,35.84,37.59
EXP-SOCIAL-ADS-2025H2,C0005236,social_ads,treatment,2025-07-19,90,False,65.96,0.0
EXP-SOCIAL-ADS-2025H2,C0005245,social_ads,control,2025-07-17,90,False,59.95,0.0
EXP-SOCIAL-ADS-2025H2,C0005248,social_ads,treatment,2025-07-23,90,True,235.01,204.34
EXP-SOCIAL-ADS-2025H2,C0005250,social_ads,treatment,2025-07-17,90,True,212.2,232.26
EXP-SOCIAL-ADS-2025H2,C0005259,social_ads,treatment,2025-07-22,90,True,356.93,248.46
EXP-SOCIAL-ADS-2025H2,C0005275,social_ads,control,2025-07-23,90,False,76.93,0.0
EXP-SOCIAL-ADS-2025H2,C0005280,social_ads,treatment,2025-07-14,90,False,103.58,0.0
EXP-SOCIAL-ADS-2025H2,C0005281,social_ads,control,2025-07-20,90,False,93.21,0.0
EXP-SOCIAL-ADS-2025H2,C0005290,social_ads,control,2025-07-28,90,False,69.77,0.0
EXP-SOCIAL-ADS-2025H2,C0005292,social_ads,treatment,2025-07-12,90,True,179.63,194.37
EXP-SOCIAL-ADS-2025H2,C0005295,social_ads,treatment,2025-07-20,90,False,54.69,0.0
EXP-SOCIAL-ADS-2025H2,C0005298,social_ads,control,2025-07-16,90,True,97.88,62.91
EXP-SOCIAL-ADS-2025H2,C0005304,social_ads,control,2025-07-04,90,False,102.57,0.0
EXP-SOCIAL-ADS-2025H2,C0005306,social_ads,treatment,2025-07-22,90,False,244.51,0.0
EXP-SOCIAL-ADS-2025H2,C0005307,social_ads,control,2025-07-04,90,True,136.59,63.81
EXP-SOCIAL-ADS-2025H2,C0005309,social_ads,treatment,2025-07-20,90,True,631.88,728.75
EXP-SOCIAL-ADS-2025H2,C0005310,social_ads,treatment,2025-07-24,90,False,135.36,0.0
EXP-SOCIAL-ADS-2025H2,C0005324,social_ads,treatment,2025-07-01,90,False,135.72,0.0
EXP-SOCIAL-ADS-2025H2,C0005327,social_ads,control,2025-07-07,90,False,664.9,0.0
EXP-SOCIAL-ADS-2025H2,C0005337,social_ads,control,2025-07-20,90,False,391.31,0.0
EXP-SOCIAL-ADS-2025H2,C0005340,social_ads,control,2025-07-26,90,True,366.75,460.04
EXP-SOCIAL-ADS-2025H2,C0005342,social_ads,control,2025-07-14,90,False,73.56,0.0
EXP-SOCIAL-ADS-2025H2,C0005343,social_ads,treatment,2025-07-24,90,True,121.91,51.54
EXP-SOCIAL-ADS-2025H2,C0005344,social_ads,control,2025-07-03,90,True,151.2,86.71
EXP-SOCIAL-ADS-2025H2,C0005345,social_ads,treatment,2025-07-28,90,False,95.4,0.0
EXP-SOCIAL-ADS-2025H2,C0005346,social_ads,treatment,2025-07-09,90,True,480.36,682.76
EXP-SOCIAL-ADS-2025H2,C0005360,social_ads,treatment,2025-07-09,90,True,74.99,55.75
EXP-SOCIAL-ADS-2025H2,C0005372,social_ads,treatment,2025-07-05,90,False,125.21,0.0
EXP-SOCIAL-ADS-2025H2,C0005376,social_ads,control,2025-07-03,90,False,107.83,0.0
EXP-SOCIAL-ADS-2025H2,C0005377,social_ads,control,2025-07-04,90,False,319.09,0.0
EXP-SOCIAL-ADS-2025H2,C0005382,social_ads,treatment,2025-07-09,90,False,223.43,0.0
EXP-SOCIAL-ADS-2025H2,C0005388,social_ads,treatment,2025-07-16,90,False,64.23,0.0
EXP-SOCIAL-ADS-2025H2,C0005389,social_ads,treatment,2025-07-23,90,True,52.47,36.81
EXP-SOCIAL-ADS-2025H2,C0005392,social_ads,treatment,2025-07-04,90,False,92.11,0.0
EXP-SOCIAL-ADS-2025H2,C0005402,social_ads,treatment,2025-07-18,90,True,272.61,381.94
EXP-SOCIAL-ADS-2025H2,C0005411,social_ads,treatment,2025-07-24,90,False,205.66,0.0
EXP-SOCIAL-ADS-2025H2,C0005419,social_ads,control,2025-07-04,90,False,75.83,0.0
EXP-SOCIAL-ADS-2025H2,C0005423,social_ads,treatment,2025-07-22,90,False,119.57,0.0
EXP-SOCIAL-ADS-2025H2,C0005426,social_ads,control,2025-07-13,90,False,71.67,0.0
EXP-SOCIAL-ADS-2025H2,C0005429,social_ads,control,2025-07-08,90,False,187.54,0.0
EXP-SOCIAL-ADS-2025H2,C0005431,social_ads,treatment,2025-07-08,90,False,379.24,0.0
EXP-SOCIAL-ADS-2025H2,C0005439,social_ads,control,2025-07-12,90,False,207.61,0.0
EXP-SOCIAL-ADS-2025H2,C0005446,social_ads,treatment,2025-07-03,90,True,63.15,53.73
EXP-SOCIAL-ADS-2025H2,C0005457,social_ads,control,2025-07-08,90,False,102.99,0.0
EXP-SOCIAL-ADS-2025H2,C0005458,social_ads,treatment,2025-07-13,90,False,148.07,0.0
EXP-SOCIAL-ADS-2025H2,C0005460,social_ads,treatment,2025-07-21,90,False,342.67,0.0
EXP-SOCIAL-ADS-2025H2,C0005469,social_ads,treatment,2025-07-28,90,True,137.81,165.42
EXP-SOCIAL-ADS-2025H2,C0005471,social_ads,control,2025-07-01,90,False,57.53,0.0
EXP-SOCIAL-ADS-2025H2,C0005477,social_ads,control,2025-07-12,90,False,54.75,0.0
EXP-SOCIAL-ADS-2025H2,C0005480,social_ads,treatment,2025-07-20,90,False,175.13,0.0
EXP-SOCIAL-ADS-2025H2,C0005484,social_ads,treatment,2025-07-15,90,True,93.97,97.22
EXP-SOCIAL-ADS-2025H2,C0005489,social_ads,control,2025-07-23,90,False,172.58,0.0
EXP-SOCIAL-ADS-2025H2,C0005499,social_ads,control,2025-07-14,90,False,108.61,0.0
EXP-SOCIAL-ADS-2025H2,C0005521,social_ads,treatment,2025-07-11,90,True,209.86,164.46
EXP-SOCIAL-ADS-2025H2,C0005522,social_ads,control,2025-07-13,90,False,85.99,0.0
EXP-SOCIAL-ADS-2025H2,C0005534,social_ads,treatment,2025-07-24,90,False,117.73,0.0
EXP-SOCIAL-ADS-2025H2,C0005537,social_ads,treatment,2025-07-21,90,False,67.21,0.0
EXP-SOCIAL-ADS-2025H2,C0005551,social_ads,control,2025-07-27,90,False,51.13,0.0
EXP-SOCIAL-ADS-2025H2,C0005553,social_ads,control,2025-07-10,90,False,55.25,0.0
EXP-SOCIAL-ADS-2025H2,C0005560,social_ads,control,2025-07-07,90,False,67.92,0.0
EXP-SOCIAL-ADS-2025H2,C0005569,social_ads,control,2025-07-17,90,False,89.23,0.0
EXP-SOCIAL-ADS-2025H2,C0005572,social_ads,control,2025-07-02,90,False,289.56,0.0
EXP-SOCIAL-ADS-2025H2,C0005582,social_ads,treatment,2025-07-19,90,True,42.01,45.81
EXP-SOCIAL-ADS-2025H2,C0005583,social_ads,control,2025-07-10,90,False,70.36,0.0
EXP-SOCIAL-ADS-2025H2,C0005586,social_ads,control,2025-07-23,90,False,115.67,0.0
EXP-SOCIAL-ADS-2025H2,C0005588,social_ads,control,2025-07-01,90,True,135.62,101.71
EXP-SOCIAL-ADS-2025H2,C0005590,social_ads,treatment,2025-07-04,90,True,42.51,46.8
EXP-SOCIAL-ADS-2025H2,C0005598,social_ads,treatment,2025-07-18,90,True,77.71,70.46
EXP-SOCIAL-ADS-2025H2,C0005612,social_ads,control,2025-07-20,90,False,61.56,0.0
EXP-SOCIAL-ADS-2025H2,C0005613,social_ads,treatment,2025-07-04,90,False,226.88,0.0
EXP-SOCIAL-ADS-2025H2,C0005614,social_ads,control,2025-07-26,90,False,345.77,0.0
EXP-SOCIAL-ADS-2025H2,C0005630,social_ads,treatment,2025-07-06,90,False,93.56,0.0
EXP-SOCIAL-ADS-2025H2,C0005647,social_ads,control,2025-07-12,90,False,72.59,0.0
EXP-SOCIAL-ADS-2025H2,C0005653,social_ads,control,2025-07-22,90,False,437.96,0.0
EXP-SOCIAL-ADS-2025H2,C0005658,social_ads,treatment,2025-07-04,90,False,48.06,0.0
EXP-SOCIAL-ADS-2025H2,C0005659,social_ads,treatment,2025-07-02,90,True,141.86,92.44
EXP-SOCIAL-ADS-2025H2,C0005662,social_ads,control,2025-07-26,90,False,177.98,0.0
EXP-SOCIAL-ADS-2025H2,C0005674,social_ads,treatment,2025-07-25,90,False,560.33,0.0
EXP-SOCIAL-ADS-2025H2,C0005685,social_ads,control,2025-07-01,90,False,117.09,0.0
EXP-SOCIAL-ADS-2025H2,C0005699,social_ads,treatment,2025-07-07,90,False,173.32,0.0
EXP-SOCIAL-ADS-2025H2,C0005707,social_ads,treatment,2025-07-17,90,True,47.66,53.65
EXP-SOCIAL-ADS-2025H2,C0005736,social_ads,control,2025-07-08,90,True,121.29,109.15
EXP-SOCIAL-ADS-2025H2,C0005739,social_ads,treatment,2025-07-24,90,True,85.12,74.76
EXP-SOCIAL-ADS-2025H2,C0005748,social_ads,control,2025-07-12,90,True,64.81,45.99
EXP-SOCIAL-ADS-2025H2,C0005752,social_ads,control,2025-07-25,90,True,76.34,62.02
EXP-SOCIAL-ADS-2025H2,C0005753,social_ads,treatment,2025-07-02,90,False,199.29,0.0
EXP-SOCIAL-ADS-2025H2,C0005757,social_ads,treatment,2025-07-11,90,False,176.5,0.0
EXP-SOCIAL-ADS-2025H2,C0005761,social_ads,control,2025-07-23,90,False,121.12,0.0
EXP-SOCIAL-ADS-2025H2,C0005773,social_ads,control,2025-07-22,90,False,55.65,0.0
EXP-SOCIAL-ADS-2025H2,C0005774,social_ads,treatment,2025-07-23,90,False,84.36,0.0
EXP-SOCIAL-ADS-2025H2,C0005795,social_ads,treatment,2025-07-27,90,True,58.74,51.19
EXP-SOCIAL-ADS-2025H2,C0005803,social_ads,control,2025-07-10,90,False,133.59,0.0
EXP-SOCIAL-ADS-2025H2,C0005812,social_ads,control,2025-07-10,90,False,308.62,0.0
EXP-SOCIAL-ADS-2025H2,C0005816,social_ads,control,2025-07-05,90,False,59.72,0.0
EXP-SOCIAL-ADS-2025H2,C0005823,social_ads,treatment,2025-07-20,90,True,56.81,26.86
EXP-SOCIAL-ADS-2025H2,C0005829,social_ads,treatment,2025-07-18,90,False,84.02,0.0
EXP-SOCIAL-ADS-2025H2,C0005831,social_ads,treatment,2025-07-14,90,True,79.59,63.83
EXP-SOCIAL-ADS-2025H2,C0005836,social_ads,control,2025-07-21,90,False,93.28,0.0
EXP-SOCIAL-ADS-2025H2,C0005838,social_ads,control,2025-07-19,90,False,297.19,0.0
EXP-SOCIAL-ADS-2025H2,C0005842,social_ads,control,2025-07-13,90,False,137.02,0.0
EXP-SOCIAL-ADS-2025H2,C0005843,social_ads,treatment,2025-07-28,90,True,149.09,168.28
EXP-SOCIAL-ADS-2025H2,C0005860,social_ads,treatment,2025-07-07,90,False,483.08,0.0
EXP-SOCIAL-ADS-2025H2,C0005863,social_ads,control,2025-07-24,90,False,252.33,0.0
EXP-SOCIAL-ADS-2025H2,C0005867,social_ads,treatment,2025-07-01,90,False,72.54,0.0
EXP-SOCIAL-ADS-2025H2,C0005870,social_ads,control,2025-07-11,90,False,121.58,0.0
EXP-SOCIAL-ADS-2025H2,C0005875,social_ads,control,2025-07-08,90,False,90.91,0.0
EXP-SOCIAL-ADS-2025H2,C0005890,social_ads,treatment,2025-07-12,90,True,67.68,103.76
EXP-SOCIAL-ADS-2025H2,C0005892,social_ads,control,2025-07-21,90,False,57.86,0.0
EXP-SOCIAL-ADS-2025H2,C0005895,social_ads,control,2025-07-22,90,True,163.65,164.76
EXP-SOCIAL-ADS-2025H2,C0005904,social_ads,treatment,2025-07-07,90,False,174.4,0.0
EXP-SOCIAL-ADS-2025H2,C0005912,social_ads,treatment,2025-07-26,90,False,782.47,0.0
EXP-SOCIAL-ADS-2025H2,C0005914,social_ads,treatment,2025-07-25,90,False,64.55,0.0
EXP-SOCIAL-ADS-2025H2,C0005920,social_ads,treatment,2025-07-19,90,True,125.32,113.67
EXP-SOCIAL-ADS-2025H2,C0005921,social_ads,treatment,2025-07-23,90,True,84.29,48.76
EXP-SOCIAL-ADS-2025H2,C0005923,social_ads,control,2025-07-25,90,False,110.45,0.0
EXP-SOCIAL-ADS-2025H2,C0005927,social_ads,treatment,2025-07-01,90,False,330.85,0.0
EXP-SOCIAL-ADS-2025H2,C0005929,social_ads,treatment,2025-07-16,90,True,261.59,172.62
EXP-SOCIAL-ADS-2025H2,C0005930,social_ads,treatment,2025-07-04,90,False,156.81,0.0
EXP-SOCIAL-ADS-2025H2,C0005931,social_ads,control,2025-07-11,90,False,287.05,0.0
EXP-SOCIAL-ADS-2025H2,C0005946,social_ads,treatment,2025-07-21,90,False,66.47,0.0
EXP-SOCIAL-ADS-2025H2,C0005950,social_ads,control,2025-07-18,90,True,209.72,224.28
EXP-SOCIAL-ADS-2025H2,C0005953,social_ads,control,2025-07-25,90,False,57.75,0.0
EXP-SOCIAL-ADS-2025H2,C0005954,social_ads,control,2025-07-05,90,False,1061.72,0.0
EXP-SOCIAL-ADS-2025H2,C0005958,social_ads,treatment,2025-07-23,90,True,165.51,167.13
EXP-SOCIAL-ADS-2025H2,C0005960,social_ads,control,2025-07-28,90,False,42.72,0.0
EXP-SOCIAL-ADS-2025H2,C0005973,social_ads,treatment,2025-07-02,90,False,197.37,0.0
EXP-SOCIAL-ADS-2025H2,C0005977,social_ads,treatment,2025-07-05,90,True,224.29,385.78
EXP-SOCIAL-ADS-2025H2,C0005988,social_ads,treatment,2025-07-11,90,True,66.61,84.7
EXP-SOCIAL-ADS-2025H2,C0005989,social_ads,control,2025-07-09,90,False,111.99,0.0
EXP-SOCIAL-ADS-2025H2,C0005994,social_ads,treatment,2025-07-04,90,False,152.05,0.0
EXP-SOCIAL-ADS-2025H2,C0005999,social_ads,treatment,2025-07-16,90,False,85.04,0.0
EXP-SOCIAL-ADS-2025H2,C0006001,social_ads,treatment,2025-07-14,90,False,371.13,0.0
EXP-SOCIAL-ADS-2025H2,C0006007,social_ads,control,2025-07-15,90,True,88.28,53.98
EXP-SOCIAL-ADS-2025H2,C0006009,social_ads,control,2025-07-16,90,False,62.11,0.0
EXP-SOCIAL-ADS-2025H2,C0006010,social_ads,treatment,2025-07-23,90,False,292.94,0.0
EXP-SOCIAL-ADS-2025H2,C0006012,social_ads,control,2025-07-23,90,False,63.1,0.0
EXP-SOCIAL-ADS-2025H2,C0006015,social_ads,control,2025-07-03,90,False,127.83,0.0
EXP-SOCIAL-ADS-2025H2,C0006017,social_ads,treatment,2025-07-02,90,False,316.15,0.0
EXP-SOCIAL-ADS-2025H2,C0006020,social_ads,control,2025-07-21,90,True,73.31,55.65
EXP-SOCIAL-ADS-2025H2,C0006028,social_ads,treatment,2025-07-18,90,True,174.96,127.44
EXP-SOCIAL-ADS-2025H2,C0006032,social_ads,control,2025-07-02,90,False,54.55,0.0
EXP-SOCIAL-ADS-2025H2,C0006039,social_ads,treatment,2025-07-28,90,False,250.41,0.0
EXP-SOCIAL-ADS-2025H2,C0006041,social_ads,treatment,2025-07-03,90,False,122.8,0.0
EXP-SOCIAL-ADS-2025H2,C0006061,social_ads,treatment,2025-07-21,90,False,137.48,0.0
EXP-SOCIAL-ADS-2025H2,C0006070,social_ads,treatment,2025-07-15,90,False,96.48,0.0
EXP-SOCIAL-ADS-2025H2,C0006081,social_ads,treatment,2025-07-27,90,False,204.22,0.0
EXP-SOCIAL-ADS-2025H2,C0006083,social_ads,treatment,2025-07-28,90,False,86.01,0.0
EXP-SOCIAL-ADS-2025H2,C0006085,social_ads,treatment,2025-07-08,90,False,63.15,0.0
EXP-SOCIAL-ADS-2025H2,C0006091,social_ads,treatment,2025-07-19,90,False,75.67,0.0
EXP-SOCIAL-ADS-2025H2,C0006102,social_ads,control,2025-07-17,90,True,64.04,26.3
EXP-SOCIAL-ADS-2025H2,C0006105,social_ads,treatment,2025-07-25,90,False,109.74,0.0
EXP-SOCIAL-ADS-2025H2,C0006107,social_ads,treatment,2025-07-05,90,False,75.44,0.0
EXP-SOCIAL-ADS-2025H2,C0006109,social_ads,control,2025-07-21,90,False,178.44,0.0
EXP-SOCIAL-ADS-2025H2,C0006112,social_ads,treatment,2025-07-15,90,False,89.69,0.0
EXP-SOCIAL-ADS-2025H2,C0006121,social_ads,control,2025-07-28,90,True,50.14,57.37
EXP-SOCIAL-ADS-2025H2,C0006130,social_ads,treatment,2025-07-06,90,True,105.63,154.41
EXP-SOCIAL-ADS-2025H2,C0006144,social_ads,control,2025-07-02,90,False,105.48,0.0
EXP-SOCIAL-ADS-2025H2,C0006145,social_ads,control,2025-07-08,90,True,63.44,51.98
EXP-SOCIAL-ADS-2025H2,C0006149,social_ads,control,2025-07-14,90,False,64.38,0.0
EXP-SOCIAL-ADS-2025H2,C0006157,social_ads,control,2025-07-01,90,False,164.01,0.0
EXP-SOCIAL-ADS-2025H2,C0006164,social_ads,treatment,2025-07-14,90,False,49.96,0.0
EXP-SOCIAL-ADS-2025H2,C0006171,social_ads,control,2025-07-06,90,True,72.78,67.05
EXP-SOCIAL-ADS-2025H2,C0006177,social_ads,treatment,2025-07-23,90,True,73.04,54.53
EXP-SOCIAL-ADS-2025H2,C0006181,social_ads,treatment,2025-07-11,90,False,650.32,0.0
EXP-SOCIAL-ADS-2025H2,C0006186,social_ads,control,2025-07-07,90,False,58.39,0.0
EXP-SOCIAL-ADS-2025H2,C0006192,social_ads,control,2025-07-19,90,False,70.18,0.0
EXP-SOCIAL-ADS-2025H2,C0006193,social_ads,treatment,2025-07-08,90,False,76.67,0.0
EXP-SOCIAL-ADS-2025H2,C0006194,social_ads,control,2025-07-23,90,False,235.27,0.0
EXP-SOCIAL-ADS-2025H2,C0006209,social_ads,control,2025-07-05,90,True,51.13,49.38
EXP-SOCIAL-ADS-2025H2,C0006215,social_ads,treatment,2025-07-05,90,True,155.19,101.03
EXP-SOCIAL-ADS-2025H2,C0006216,social_ads,control,2025-07-19,90,False,86.03,0.0
EXP-SOCIAL-ADS-2025H2,C0006217,social_ads,control,2025-07-12,90,False,35.53,0.0
EXP-SOCIAL-ADS-2025H2,C0006227,social_ads,treatment,2025-07-04,90,False,73.02,0.0
EXP-SOCIAL-ADS-2025H2,C0006233,social_ads,control,2025-07-19,90,True,165.59,132.82
EXP-SOCIAL-ADS-2025H2,C0006240,social_ads,treatment,2025-07-05,90,False,46.43,0.0
EXP-SOCIAL-ADS-2025H2,C0006248,social_ads,treatment,2025-07-06,90,False,320.28,0.0
EXP-SOCIAL-ADS-2025H2,C0006261,social_ads,control,2025-07-17,90,True,105.43,75.27
EXP-SOCIAL-ADS-2025H2,C0006264,social_ads,control,2025-07-10,90,False,125.4,0.0
EXP-SOCIAL-ADS-2025H2,C0006267,social_ads,control,2025-07-11,90,True,84.09,47.29
EXP-SOCIAL-ADS-2025H2,C0006290,social_ads,treatment,2025-07-04,90,False,36.25,0.0
EXP-SOCIAL-ADS-2025H2,C0006307,social_ads,control,2025-07-13,90,True,93.67,73.67
EXP-SOCIAL-ADS-2025H2,C0006310,social_ads,control,2025-07-27,90,True,168.94,139.95
EXP-SOCIAL-ADS-2025H2,C0006313,social_ads,treatment,2025-07-08,90,True,91.26,67.46
EXP-SOCIAL-ADS-2025H2,C0006315,social_ads,treatment,2025-07-28,90,False,100.41,0.0
EXP-SOCIAL-ADS-2025H2,C0006319,social_ads,control,2025-07-06,90,False,96.06,0.0
EXP-SOCIAL-ADS-2025H2,C0006323,social_ads,treatment,2025-07-22,90,True,191.68,130.42
EXP-SOCIAL-ADS-2025H2,C0006326,social_ads,control,2025-07-19,90,False,115.89,0.0
EXP-SOCIAL-ADS-2025H2,C0006327,social_ads,control,2025-07-06,90,False,50.58,0.0
EXP-SOCIAL-ADS-2025H2,C0006330,social_ads,treatment,2025-07-05,90,True,148.72,222.79
EXP-SOCIAL-ADS-2025H2,C0006350,social_ads,treatment,2025-07-24,90,False,60.79,0.0
EXP-SOCIAL-ADS-2025H2,C0006356,social_ads,treatment,2025-07-03,90,True,90.1,74.27
EXP-SOCIAL-ADS-2025H2,C0006358,social_ads,treatment,2025-07-13,90,True,136.1,196.95
EXP-SOCIAL-ADS-2025H2,C0006370,social_ads,control,2025-07-21,90,False,93.62,0.0
EXP-SOCIAL-ADS-2025H2,C0006374,social_ads,treatment,2025-07-01,90,False,73.25,0.0
EXP-SOCIAL-ADS-2025H2,C0006376,social_ads,control,2025-07-09,90,False,97.4,0.0
EXP-SOCIAL-ADS-2025H2,C0006379,social_ads,treatment,2025-07-15,90,False,65.4,0.0
EXP-SOCIAL-ADS-2025H2,C0006382,social_ads,treatment,2025-07-20,90,False,108.26,0.0
EXP-SOCIAL-ADS-2025H2,C0006391,social_ads,treatment,2025-07-04,90,False,77.6,0.0
EXP-SOCIAL-ADS-2025H2,C0006400,social_ads,control,2025-07-23,90,False,92.93,0.0
EXP-SOCIAL-ADS-2025H2,C0006401,social_ads,control,2025-07-07,90,True,630.65,576.07
EXP-SOCIAL-ADS-2025H2,C0006409,social_ads,treatment,2025-07-09,90,False,215.76,0.0
EXP-SOCIAL-ADS-2025H2,C0006417,social_ads,control,2025-07-11,90,True,769.52,666.66
EXP-SOCIAL-ADS-2025H2,C0006419,social_ads,treatment,2025-07-17,90,False,127.93,0.0
EXP-SOCIAL-ADS-2025H2,C0006436,social_ads,control,2025-07-17,90,False,434.96,0.0
EXP-SOCIAL-ADS-2025H2,C0006437,social_ads,treatment,2025-07-04,90,False,194.55,0.0
EXP-SOCIAL-ADS-2025H2,C0006444,social_ads,control,2025-07-26,90,False,96.69,0.0
EXP-SOCIAL-ADS-2025H2,C0006446,social_ads,control,2025-07-17,90,False,135.4,0.0
EXP-SOCIAL-ADS-2025H2,C0006448,social_ads,control,2025-07-16,90,False,258.59,0.0
EXP-SOCIAL-ADS-2025H2,C0006450,social_ads,treatment,2025-07-08,90,False,668.86,0.0
EXP-SOCIAL-ADS-2025H2,C0006451,social_ads,treatment,2025-07-13,90,True,336.89,558.02
EXP-SOCIAL-ADS-2025H2,C0006458,social_ads,control,2025-07-10,90,True,214.3,268.29
EXP-SOCIAL-ADS-2025H2,C0006459,social_ads,treatment,2025-07-24,90,False,224.59,0.0
EXP-SOCIAL-ADS-2025H2,C0006460,social_ads,control,2025-07-05,90,False,104.43,0.0
EXP-SOCIAL-ADS-2025H2,C0006472,social_ads,treatment,2025-07-04,90,False,297.78,0.0
EXP-SOCIAL-ADS-2025H2,C0006477,social_ads,control,2025-07-17,90,False,108.44,0.0
EXP-SOCIAL-ADS-2025H2,C0006480,social_ads,treatment,2025-07-02,90,True,71.69,52.4
EXP-SOCIAL-ADS-2025H2,C0006495,social_ads,control,2025-07-17,90,False,109.88,0.0
EXP-SOCIAL-ADS-2025H2,C0006498,social_ads,treatment,2025-07-03,90,False,64.74,0.0
EXP-SOCIAL-ADS-2025H2,C0006499,social_ads,treatment,2025-07-13,90,True,88.11,87.08
EXP-SOCIAL-ADS-2025H2,C0006503,social_ads,control,2025-07-28,90,False,289.21,0.0
EXP-SOCIAL-ADS-2025H2,C0006510,social_ads,control,2025-07-25,90,True,158.27,112.31
EXP-SOCIAL-ADS-2025H2,C0006523,social_ads,control,2025-07-22,90,True,202.88,261.06
EXP-SOCIAL-ADS-2025H2,C0006530,social_ads,treatment,2025-07-09,90,False,303.14,0.0
EXP-SOCIAL-ADS-2025H2,C0006541,social_ads,treatment,2025-07-17,90,False,67.81,0.0
EXP-SOCIAL-ADS-2025H2,C0006548,social_ads,treatment,2025-07-04,90,True,76.81,76.1
EXP-SOCIAL-ADS-2025H2,C0006552,social_ads,treatment,2025-07-12,90,False,81.99,0.0
EXP-SOCIAL-ADS-2025H2,C0006569,social_ads,treatment,2025-07-17,90,False,82.55,0.0
EXP-SOCIAL-ADS-2025H2,C0006573,social_ads,control,2025-07-26,90,False,660.12,0.0
EXP-SOCIAL-ADS-2025H2,C0006576,social_ads,control,2025-07-24,90,False,134.34,0.0
EXP-SOCIAL-ADS-2025H2,C0006580,social_ads,treatment,2025-07-09,90,False,337.6,0.0
EXP-SOCIAL-ADS-2025H2,C0006588,social_ads,control,2025-07-07,90,False,66.18,0.0
EXP-SOCIAL-ADS-2025H2,C0006598,social_ads,treatment,2025-07-01,90,False,153.87,0.0
EXP-SOCIAL-ADS-2025H2,C0006601,social_ads,treatment,2025-07-04,90,True,48.15,37.1
EXP-SOCIAL-ADS-2025H2,C0006606,social_ads,control,2025-07-22,90,True,86.52,85.15
EXP-SOCIAL-ADS-2025H2,C0006612,social_ads,control,2025-07-28,90,False,84.79,0.0
EXP-SOCIAL-ADS-2025H2,C0006620,social_ads,control,2025-07-05,90,False,49.47,0.0
EXP-SOCIAL-ADS-2025H2,C0006622,social_ads,treatment,2025-07-14,90,False,76.77,0.0
EXP-SOCIAL-ADS-2025H2,C0006623,social_ads,treatment,2025-07-04,90,False,55.17,0.0
EXP-SOCIAL-ADS-2025H2,C0006630,social_ads,treatment,2025-07-03,90,True,110.0,78.71
