touchpoint_id,customer_id,touchpoint_date,acquisition_channel,touchpoint_order,is_conversion_touch
TP000000873,C0006243,2023-03-17,paid_search,3,True
TP000017829,C0006244,2025-07-14,partners,1,False
TP000017830,C0006244,2025-07-22,organic,2,False
TP000017831,C0006244,2025-07-29,email,3,True
TP000003733,C0006245,2023-10-18,referral,1,False
TP000003734,C0006245,2023-11-11,partners,2,True
TP000001989,C0006246,2023-05-25,social_ads,1,False
TP000001990,C0006246,2023-06-17,email,2,True
TP000021099,C0006247,2025-10-06,social_ads,1,False
TP000021100,C0006247,2025-11-12,social_ads,2,False
TP000021101,C0006247,2025-11-14,social_ads,3,False
TP000021102,C0006247,2025-11-16,organic,4,True
TP000021642,C0006248,2025-10-13,email,1,False
TP000021643,C0006248,2025-10-23,organic,2,False
TP000021644,C0006248,2025-11-15,referral,3,False
TP000021645,C0006248,2025-12-04,social_ads,4,True
TP000013958,C0006249,2025-03-22,referral,1,True
TP000008608,C0006250,2024-06-16,partners,1,False
TP000008609,C0006250,2024-07-26,paid_search,2,True
TP000018741,C0006251,2025-08-31,organic,1,True
TP000004642,C0006252,2023-12-29,social_ads,1,False
TP000004643,C0006252,2024-01-05,paid_search,2,True
TP000009784,C0006253,2024-08-07,partners,1,False
TP000009785,C0006253,2024-09-27,partners,2,True
TP000008138,C0006254,2024-06-30,paid_search,1,True
TP000020526,C0006255,2025-10-28,paid_search,1,True
TP000020673,C0006256,2025-10-19,partners,1,False
TP000020674,C0006256,2025-11-09,paid_search,2,True
TP000014712,C0006257,2025-03-02,partners,1,False
TP000014713,C0006257,2025-03-26,partners,2,False
TP000014714,C0006257,2025-04-19,organic,3,True
TP000002408,C0006258,2023-06-06,paid_search,1,False
TP000002409,C0006258,2023-07-15,email,2,False
TP000002410,C0006258,2023-07-18,paid_search,3,False
TP000002411,C0006258,2023-07-25,paid_search,4,True
TP000010974,C0006259,2024-10-15,paid_search,1,False
TP000010975,C0006259,2024-10-28,paid_search,2,False
TP000010976,C0006259,2024-11-29,paid_search,3,True
TP000005578,C0006260,2024-02-26,paid_search,1,True
TP000019919,C0006261,2025-08-17,organic,1,False
TP000019920,C0006261,2025-09-24,paid_search,2,False
TP000019921,C0006261,2025-10-12,social_ads,3,True
TP000002998,C0006262,2023-09-09,paid_search,1,False
TP000002999,C0006262,2023-09-15,partners,2,True
TP000001283,C0006263,2023-04-16,referral,1,True
TP000015910,C0006264,2025-05-16,social_ads,1,False
TP000015911,C0006264,2025-05-29,social_ads,2,True
TP000010351,C0006265,2024-09-20,email,1,False
TP000010352,C0006265,2024-10-30,paid_search,2,True
TP000018859,C0006266,2025-07-31,social_ads,1,False
TP000018860,C0006266,2025-08-10,social_ads,2,False
TP000018861,C0006266,2025-09-04,paid_search,3,True
TP000001698,C0006267,2023-05-08,referral,1,False
TP000001699,C0006267,2023-05-15,social_ads,2,True
TP000018068,C0006268,2025-06-14,social_ads,1,False
TP000018069,C0006268,2025-07-02,email,2,False
TP000018070,C0006268,2025-07-09,social_ads,3,False
TP000018071,C0006268,2025-08-05,paid_search,4,True
TP000000874,C0006269,2023-03-10,paid_search,1,True
TP000000677,C0006270,2023-02-11,social_ads,1,False
TP000000678,C0006270,2023-02-24,paid_search,2,True
TP000010514,C0006271,2024-10-01,social_ads,1,False
TP000010515,C0006271,2024-10-05,social_ads,2,False
TP000010516,C0006271,2024-10-14,paid_search,3,False
TP000010517,C0006271,2024-11-09,social_ads,4,True
TP000005013,C0006272,2023-12-03,organic,1,False
TP000005014,C0006272,2023-12-24,paid_search,2,False
TP000005015,C0006272,2024-01-01,organic,3,False
TP000005016,C0006272,2024-01-25,organic,4,True
TP000013409,C0006273,2025-03-10,paid_search,1,True
TP000000601,C0006274,2022-12-27,paid_search,1,False
TP000000602,C0006274,2023-01-02,email,2,False
TP000000603,C0006274,2023-01-06,organic,3,False
TP000000604,C0006274,2023-02-16,organic,4,True
TP000000812,C0006275,2023-03-06,referral,1,True
TP000016403,C0006276,2025-04-21,organic,1,False
TP000016404,C0006276,2025-05-28,social_ads,2,False
TP000016405,C0006276,2025-06-14,partners,3,True
TP000004743,C0006277,2023-12-03,social_ads,1,False
TP000004744,C0006277,2023-12-17,organic,2,False
TP000004745,C0006277,2024-01-12,paid_search,3,True
TP000014855,C0006278,2025-04-20,organic,1,True
TP000016914,C0006279,2025-05-15,paid_search,1,False
TP000016915,C0006279,2025-06-28,partners,2,True
TP000001395,C0006280,2023-03-08,partners,1,False
TP000001396,C0006280,2023-03-18,paid_search,2,False
TP000001397,C0006280,2023-04-19,email,3,True
TP000017353,C0006281,2025-05-20,paid_search,1,False
TP000017354,C0006281,2025-05-23,referral,2,False
TP000017355,C0006281,2025-07-15,organic,3,True
TP000006126,C0006282,2024-03-23,paid_search,1,True
TP000008845,C0006283,2024-08-16,partners,1,True
TP000001899,C0006284,2023-04-18,organic,1,False
TP000001900,C0006284,2023-06-07,organic,2,True
TP000018875,C0006285,2025-07-22,social_ads,1,False
TP000018876,C0006285,2025-09-08,paid_search,2,True
TP000012694,C0006286,2024-12-14,paid_search,1,False
TP000012695,C0006286,2025-02-05,paid_search,2,True
TP000011459,C0006287,2024-11-07,social_ads,1,False
TP000011460,C0006287,2024-12-25,partners,2,True
TP000021760,C0006288,2025-10-28,referral,1,False
TP000021761,C0006288,2025-11-05,referral,2,False
TP000021762,C0006288,2025-11-06,social_ads,3,False
TP000021763,C0006288,2025-12-09,paid_search,4,True
TP000007653,C0006289,2024-05-11,email,1,False
TP000007654,C0006289,2024-06-10,organic,2,True
TP000020051,C0006290,2025-10-14,social_ads,1,True
TP000016259,C0006291,2025-05-05,social_ads,1,False
TP000016260,C0006291,2025-06-09,organic,2,True
TP000020881,C0006292,2025-09-16,organic,1,False
TP000020882,C0006292,2025-10-11,email,2,False
TP000020883,C0006292,2025-11-15,paid_search,3,True
TP000020361,C0006293,2025-09-02,partners,1,False
TP000020362,C0006293,2025-10-27,organic,2,True
TP000022204,C0006294,2025-10-28,email,1,False
TP000022205,C0006294,2025-11-16,social_ads,2,False
TP000022206,C0006294,2025-12-25,referral,3,True
TP000002853,C0006295,2023-09-01,partners,1,True
TP000017905,C0006296,2025-07-19,social_ads,1,False
TP000017906,C0006296,2025-08-02,paid_search,2,True
TP000018145,C0006297,2025-06-17,email,1,False
TP000018146,C0006297,2025-08-11,paid_search,2,True
TP000014574,C0006298,2025-03-31,paid_search,1,False
TP000014575,C0006298,2025-04-14,paid_search,2,True
TP000006388,C0006299,2024-04-07,paid_search,1,True
TP000021688,C0006300,2025-10-17,partners,1,False
TP000021689,C0006300,2025-12-09,email,2,True
TP000004639,C0006301,2023-12-14,partners,1,False
TP000004640,C0006301,2023-12-26,partners,2,False
TP000004641,C0006301,2024-01-04,paid_search,3,True
TP000011322,C0006302,2024-11-11,organic,1,False
TP000011323,C0006302,2024-12-17,paid_search,2,True
TP000011856,C0006303,2024-11-11,paid_search,1,False
TP000011857,C0006303,2024-11-18,organic,2,False
TP000011858,C0006303,2025-01-07,organic,3,True
TP000003616,C0006304,2023-10-16,partners,1,False
TP000003617,C0006304,2023-10-21,organic,2,False
TP000003618,C0006304,2023-10-30,paid_search,3,True
TP000016306,C0006305,2025-05-03,paid_search,1,False
TP000016307,C0006305,2025-05-14,paid_search,2,False
TP000016308,C0006305,2025-06-05,paid_search,3,True
TP000001934,C0006306,2023-04-27,social_ads,1,False
TP000001935,C0006306,2023-05-21,paid_search,2,False
TP000001936,C0006306,2023-06-12,organic,3,True
TP000015714,C0006307,2025-05-16,social_ads,1,True
TP000019098,C0006308,2025-09-15,organic,1,True
TP000007985,C0006309,2024-06-28,referral,1,True
TP000016009,C0006310,2025-04-19,referral,1,False
TP000016010,C0006310,2025-06-01,social_ads,2,True
TP000003456,C0006311,2023-09-01,referral,1,False
TP000003457,C0006311,2023-09-04,partners,2,False
TP000003458,C0006311,2023-09-29,partners,3,False
TP000003459,C0006311,2023-10-23,referral,4,True
TP000019003,C0006312,2025-08-08,partners,1,False
TP000019004,C0006312,2025-09-08,partners,2,True
TP000021365,C0006313,2025-10-22,organic,1,False
TP000021366,C0006313,2025-11-25,social_ads,2,True
TP000003335,C0006314,2023-08-18,referral,1,False
TP000003336,C0006314,2023-10-16,organic,2,True
TP000015670,C0006315,2025-03-25,partners,1,False
TP000015671,C0006315,2025-03-28,email,2,False
TP000015672,C0006315,2025-03-30,paid_search,3,False
TP000015673,C0006315,2025-05-18,social_ads,4,True
TP000011509,C0006316,2024-11-04,referral,1,False
TP000011510,C0006316,2024-11-10,paid_search,2,False
TP000011511,C0006316,2024-11-10,paid_search,3,False
TP000011512,C0006316,2024-12-21,referral,4,True
TP000012071,C0006317,2025-01-18,organic,1,True
TP000015973,C0006318,2025-05-13,partners,1,False
TP000015974,C0006318,2025-05-16,social_ads,2,False
TP000015975,C0006318,2025-05-29,paid_search,3,True
TP000011080,C0006319,2024-10-14,paid_search,1,False
TP000011081,C0006319,2024-10-25,organic,2,False
TP000011082,C0006319,2024-11-26,partners,3,False
TP000011083,C0006319,2024-12-07,social_ads,4,True
TP000013628,C0006320,2025-01-19,organic,1,False
TP000013629,C0006320,2025-01-22,paid_search,2,False
TP000013630,C0006320,2025-03-09,paid_search,3,True
TP000005222,C0006321,2024-01-01,paid_search,1,False
TP000005223,C0006321,2024-01-05,social_ads,2,False
TP000005224,C0006321,2024-02-12,organic,3,True
TP000008622,C0006322,2024-06-23,organic,1,False
TP000008623,C0006322,2024-07-31,referral,2,True
TP000019479,C0006323,2025-09-09,partners,1,False
TP000019480,C0006323,2025-09-14,paid_search,2,False
TP000019481,C0006323,2025-09-26,social_ads,3,True
TP000002380,C0006324,2023-07-21,paid_search,1,True
TP000013517,C0006325,2025-02-11,paid_search,1,False
TP000013518,C0006325,2025-02-22,paid_search,2,False
TP000013519,C0006325,2025-03-07,partners,3,True
TP000004148,C0006326,2023-11-13,paid_search,1,False
TP000004149,C0006326,2023-11-18,email,2,False
TP000004150,C0006326,2023-12-10,social_ads,3,True
TP000019049,C0006327,2025-08-23,email,1,False
TP000019050,C0006327,2025-08-30,referral,2,False
TP000019051,C0006327,2025-09-05,email,3,False
TP000019052,C0006327,2025-09-07,social_ads,4,True
TP000013098,C0006328,2025-02-24,paid_search,1,True
TP000009199,C0006329,2024-07-06,referral,1,False
TP000009200,C0006329,2024-09-01,referral,2,True
TP000005683,C0006330,2024-02-24,email,1,False
TP000005684,C0006330,2024-03-02,social_ads,2,True
TP000009945,C0006331,2024-09-14,email,1,False
TP000009946,C0006331,2024-10-08,organic,2,True
TP000021530,C0006332,2025-11-10,organic,1,False
TP000021531,C0006332,2025-11-30,organic,2,True
TP000011600,C0006333,2024-11-20,social_ads,1,False
TP000011601,C0006333,2024-12-21,partners,2,False
TP000011602,C0006333,2024-12-30,paid_search,3,True
TP000010681,C0006334,2024-11-07,paid_search,1,False
TP000010682,C0006334,2024-11-16,referral,2,True
TP000016788,C0006335,2025-06-24,paid_search,1,True
TP000008645,C0006336,2024-07-30,paid_search,1,True
TP000009743,C0006337,2024-08-25,paid_search,1,False
TP000009744,C0006337,2024-09-28,referral,2,True
TP000007702,C0006338,2024-06-10,paid_search,1,True
TP000003283,C0006339,2023-08-25,partners,1,False
TP000003284,C0006339,2023-08-29,paid_search,2,False
TP000003285,C0006339,2023-09-07,organic,3,False
TP000003286,C0006339,2023-10-11,partners,4,True
TP000016108,C0006340,2025-06-03,referral,1,True
TP000019621,C0006341,2025-09-26,partners,1,False
TP000019622,C0006341,2025-09-28,paid_search,2,True
TP000020336,C0006342,2025-10-13,organic,1,False
TP000020337,C0006342,2025-10-26,email,2,True
TP000019825,C0006343,2025-09-17,email,1,False
TP000019826,C0006343,2025-10-09,referral,2,True
TP000010318,C0006344,2024-09-28,paid_search,1,False
TP000010319,C0006344,2024-10-27,paid_search,2,True
TP000006514,C0006345,2024-02-16,email,1,False
TP000006515,C0006345,2024-03-01,partners,2,False
TP000006516,C0006345,2024-03-31,partners,3,False
TP000006517,C0006345,2024-04-11,referral,4,True
TP000014378,C0006346,2025-03-03,partners,1,False
TP000014379,C0006346,2025-03-31,paid_search,2,False
TP000014380,C0006346,2025-04-08,email,3,True
TP000021441,C0006347,2025-11-18,organic,1,False
TP000021442,C0006347,2025-12-02,social_ads,2,True
TP000016420,C0006348,2025-04-17,paid_search,1,False
TP000016421,C0006348,2025-05-31,email,2,False
TP000016422,C0006348,2025-06-07,social_ads,3,True
TP000011216,C0006349,2024-11-12,paid_search,1,False
TP000011217,C0006349,2024-12-16,social_ads,2,True
TP000015593,C0006350,2025-05-13,social_ads,1,True
TP000017383,C0006351,2025-05-23,paid_search,1,False
TP000017384,C0006351,2025-05-25,partners,2,False
TP000017385,C0006351,2025-07-14,paid_search,3,True
TP000020665,C0006352,2025-10-14,social_ads,1,False
TP000020666,C0006352,2025-11-07,referral,2,True
TP000017205,C0006353,2025-06-08,email,1,False
TP000017206,C0006353,2025-07-04,partners,2,True
TP000009871,C0006354,2024-09-08,organic,1,False
TP000009872,C0006354,2024-10-08,organic,2,True
TP000006265,C0006355,2024-02-29,organic,1,False
TP000006266,C0006355,2024-03-15,paid_search,2,False
TP000006267,C0006355,2024-04-02,paid_search,3,True
TP000011333,C0006356,2024-10-23,social_ads,1,False
TP000011334,C0006356,2024-12-02,email,2,False
TP000011335,C0006356,2024-12-19,social_ads,3,True
TP000007505,C0006357,2024-04-18,email,1,False
TP000007506,C0006357,2024-06-04,paid_search,2,True
TP000021173,C0006358,2025-11-23,social_ads,1,True
TP000011572,C0006359,2024-11-30,paid_search,1,False
TP000011573,C0006359,2024-12-22,organic,2,True
TP000010751,C0006360,2024-10-14,social_ads,1,False
TP000010752,C0006360,2024-11-22,social_ads,2,True
TP000007961,C0006361,2024-05-23,referral,1,False
TP000007962,C0006361,2024-06-13,paid_search,2,False
TP000007963,C0006361,2024-06-26,organic,3,True
TP000014446,C0006362,2025-02-14,partners,1,False
TP000014447,C0006362,2025-02-23,referral,2,False
TP000014448,C0006362,2025-03-27,paid_search,3,False
TP000014449,C0006362,2025-04-06,social_ads,4,True
TP000011830,C0006363,2024-12-04,paid_search,1,False
TP000011831,C0006363,2025-01-07,organic,2,True
TP000002810,C0006364,2023-08-11,email,1,False
TP000002811,C0006364,2023-08-12,paid_search,2,False
TP000002812,C0006364,2023-08-31,partners,3,True
TP000019565,C0006365,2025-08-16,paid_search,1,False
TP000019566,C0006365,2025-08-23,partners,2,False
TP000019567,C0006365,2025-09-27,organic,3,True
TP000008189,C0006366,2024-07-04,partners,1,True
TP000009861,C0006367,2024-08-27,organic,1,False
TP000009862,C0006367,2024-09-11,partners,2,False
TP000009863,C0006367,2024-10-05,organic,3,True
TP000004658,C0006368,2024-01-07,referral,1,True
TP000012513,C0006369,2025-01-10,paid_search,1,False
TP000012514,C0006369,2025-01-27,organic,2,False
TP000012515,C0006369,2025-01-28,partners,3,False
TP000012516,C0006369,2025-02-05,social_ads,4,True
TP000015874,C0006370,2025-03-30,organic,1,False
TP000015875,C0006370,2025-05-22,social_ads,2,True
TP000019833,C0006371,2025-08-18,social_ads,1,False
TP000019834,C0006371,2025-09-14,organic,2,False
TP000019835,C0006371,2025-09-25,social_ads,3,False
TP000019836,C0006371,2025-10-06,partners,4,True
TP000001229,C0006372,2023-02-16,organic,1,False
TP000001230,C0006372,2023-02-20,paid_search,2,False
TP000001231,C0006372,2023-03-01,organic,3,False
TP000001232,C0006372,2023-04-04,paid_search,4,True
TP000021865,C0006373,2025-12-05,referral,1,False
TP000021866,C0006373,2025-12-08,partners,2,True
TP000015888,C0006374,2025-04-01,referral,1,False
TP000015889,C0006374,2025-04-22,social_ads,2,False
TP000015890,C0006374,2025-05-09,social_ads,3,False
TP000015891,C0006374,2025-05-23,social_ads,4,True
TP000006495,C0006375,2024-02-23,organic,1,False
TP000006496,C0006375,2024-03-22,email,2,False
TP000006497,C0006375,2024-04-13,organic,3,True
TP000004631,C0006376,2023-11-11,organic,1,False
TP000004632,C0006376,2023-11-21,organic,2,False
TP000004633,C0006376,2023-12-10,referral,3,False
TP000004634,C0006376,2024-01-08,social_ads,4,True
TP000006787,C0006377,2024-03-06,referral,1,False
TP000006788,C0006377,2024-04-19,paid_search,2,False
TP000006789,C0006377,2024-04-20,organic,3,False
TP000006790,C0006377,2024-04-25,email,4,True
TP000019692,C0006378,2025-08-31,paid_search,1,False
TP000019693,C0006378,2025-09-12,paid_search,2,False
TP000019694,C0006378,2025-10-05,paid_search,3,True
TP000006675,C0006379,2024-03-22,organic,1,False
TP000006676,C0006379,2024-04-20,social_ads,2,True
TP000010528,C0006380,2024-09-23,referral,1,False
TP000010529,C0006380,2024-09-26,organic,2,False
TP000010530,C0006380,2024-10-28,paid_search,3,False
TP000010531,C0006380,2024-11-11,partners,4,True
TP000015959,C0006381,2025-05-25,social_ads,1,True
TP000019597,C0006382,2025-09-23,paid_search,1,False
TP000019598,C0006382,2025-09-29,social_ads,2,True
TP000014953,C0006383,2025-04-24,partners,1,True
TP000016976,C0006384,2025-05-18,partners,1,False
TP000016977,C0006384,2025-06-18,paid_search,2,False
TP000016978,C0006384,2025-07-01,organic,3,True
TP000003890,C0006385,2023-10-13,email,1,False
TP000003891,C0006385,2023-10-27,social_ads,2,False
TP000003892,C0006385,2023-10-30,email,3,False
TP000003893,C0006385,2023-11-17,paid_search,4,True
TP000019721,C0006386,2025-08-14,social_ads,1,False
TP000019722,C0006386,2025-09-24,email,2,False
TP000019723,C0006386,2025-10-02,referral,3,True
TP000006310,C0006387,2024-04-06,paid_search,1,True
TP000002794,C0006388,2023-08-29,paid_search,1,True
TP000021926,C0006389,2025-12-17,referral,1,True
TP000004574,C0006390,2023-11-27,organic,1,False
TP000004575,C0006390,2023-12-31,paid_search,2,True
TP000002957,C0006391,2023-08-07,paid_search,1,False
TP000002958,C0006391,2023-08-11,partners,2,False
TP000002959,C0006391,2023-09-11,social_ads,3,True
TP000014205,C0006392,2025-03-10,referral,1,False
TP000014206,C0006392,2025-03-30,paid_search,2,True
TP000007242,C0006393,2024-03-25,referral,1,False
TP000007243,C0006393,2024-03-29,paid_search,2,False
TP000007244,C0006393,2024-05-06,email,3,False
TP000007245,C0006393,2024-05-21,partners,4,True
TP000002878,C0006394,2023-09-06,referral,1,True
TP000013609,C0006395,2025-01-23,social_ads,1,False
TP000013610,C0006395,2025-02-02,referral,2,False
TP000013611,C0006395,2025-02-19,email,3,False
TP000013612,C0006395,2025-03-14,paid_search,4,True
TP000017143,C0006396,2025-05-11,paid_search,1,False
TP000017144,C0006396,2025-05-20,partners,2,False
TP000017145,C0006396,2025-07-03,partners,3,True
TP000017860,C0006397,2025-06-11,social_ads,1,False
TP000017861,C0006397,2025-07-06,organic,2,False
TP000017862,C0006397,2025-07-18,partners,3,False
TP000017863,C0006397,2025-07-31,organic,4,True
TP000003423,C0006398,2023-09-03,paid_search,1,False
TP000003424,C0006398,2023-09-17,social_ads,2,False
TP000003425,C0006398,2023-10-20,social_ads,3,True
TP000012645,C0006399,2025-02-09,email,1,True
TP000018335,C0006400,2025-06-28,social_ads,1,False
TP000018336,C0006400,2025-08-09,paid_search,2,False
TP000018337,C0006400,2025-08-16,social_ads,3,True
TP000003586,C0006401,2023-09-30,paid_search,1,False
TP000003587,C0006401,2023-10-29,social_ads,2,True
TP000004696,C0006402,2023-12-26,social_ads,1,False
TP000004697,C0006402,2024-01-11,social_ads,2,True
TP000000067,C0006403,2022-12-14,paid_search,1,False
TP000000068,C0006403,2022-12-30,paid_search,2,True
TP000011942,C0006404,2024-12-13,social_ads,1,False
TP000011943,C0006404,2024-12-23,paid_search,2,False
TP000011944,C0006404,2025-01-13,organic,3,True
TP000004393,C0006405,2023-12-23,referral,1,True
TP000016347,C0006406,2025-06-05,partners,1,True
TP000021635,C0006407,2025-10-10,partners,1,False
TP000021636,C0006407,2025-11-11,referral,2,False
TP000021637,C0006407,2025-12-07,paid_search,3,True
TP000004722,C0006408,2024-01-08,paid_search,1,True
TP000014659,C0006409,2025-03-20,referral,1,False
TP000014660,C0006409,2025-03-23,paid_search,2,False
TP000014661,C0006409,2025-04-15,social_ads,3,True
TP000004785,C0006410,2024-01-15,paid_search,1,True
TP000000415,C0006411,2023-01-12,email,1,False
TP000000416,C0006411,2023-01-21,paid_search,2,False
TP000000417,C0006411,2023-01-23,paid_search,3,False
TP000000418,C0006411,2023-02-04,partners,4,True
TP000017101,C0006412,2025-07-05,organic,1,True
TP000009902,C0006413,2024-09-14,referral,1,False
TP000009903,C0006413,2024-10-06,organic,2,True
TP000021251,C0006414,2025-10-08,paid_search,1,False
TP000021252,C0006414,2025-11-12,partners,2,False
TP000021253,C0006414,2025-11-17,referral,3,False
TP000021254,C0006414,2025-11-25,organic,4,True
TP000012109,C0006415,2025-01-02,email,1,False
TP000012110,C0006415,2025-01-14,paid_search,2,True
TP000003484,C0006416,2023-09-11,organic,1,False
TP000003485,C0006416,2023-09-14,partners,2,False
TP000003486,C0006416,2023-09-24,partners,3,False
TP000003487,C0006416,2023-10-25,paid_search,4,True
TP000010267,C0006417,2024-09-24,referral,1,False
TP000010268,C0006417,2024-10-08,social_ads,2,False
TP000010269,C0006417,2024-10-18,referral,3,False
TP000010270,C0006417,2024-10-25,social_ads,4,True
TP000004611,C0006418,2023-12-02,paid_search,1,False
TP000004612,C0006418,2024-01-02,organic,2,True
TP000019765,C0006419,2025-10-04,social_ads,1,True
TP000015631,C0006420,2025-03-20,referral,1,False
TP000015632,C0006420,2025-04-10,organic,2,False
TP000015633,C0006420,2025-05-13,paid_search,3,True
TP000007797,C0006421,2024-06-12,organic,1,True
TP000011994,C0006422,2024-11-27,organic,1,False
TP000011995,C0006422,2024-11-27,social_ads,2,False
TP000011996,C0006422,2024-12-29,paid_search,3,False
TP000011997,C0006422,2025-01-09,paid_search,4,True
TP000015188,C0006423,2025-03-23,organic,1,False
TP000015189,C0006423,2025-03-29,social_ads,2,False
TP000015190,C0006423,2025-03-30,organic,3,False
TP000015191,C0006423,2025-04-29,referral,4,True
TP000017625,C0006424,2025-06-02,email,1,False
TP000017626,C0006424,2025-07-15,email,2,False
TP000017627,C0006424,2025-07-18,organic,3,False
TP000017628,C0006424,2025-07-24,paid_search,4,True
TP000001790,C0006425,2023-05-31,referral,1,True
TP000000518,C0006426,2023-01-15,referral,1,False
TP000000519,C0006426,2023-01-19,email,2,False
TP000000520,C0006426,2023-02-15,social_ads,3,True
TP000002483,C0006427,2023-07-06,email,1,False
TP000002484,C0006427,2023-07-25,partners,2,False
TP000002485,C0006427,2023-07-28,partners,3,True
TP000009026,C0006428,2024-06-27,email,1,False
TP000009027,C0006428,2024-07-07,referral,2,False
TP000009028,C0006428,2024-08-04,social_ads,3,False
TP000009029,C0006428,2024-08-16,organic,4,True
TP000010621,C0006429,2024-10-21,partners,1,False
TP000010622,C0006429,2024-11-13,paid_search,2,True
TP000002945,C0006430,2023-09-12,organic,1,True
TP000009332,C0006431,2024-09-06,organic,1,True
TP000010089,C0006432,2024-09-10,paid_search,1,False
TP000010090,C0006432,2024-09-12,paid_search,2,False
TP000010091,C0006432,2024-10-18,organic,3,True
TP000002360,C0006433,2023-05-31,paid_search,1,False
TP000002361,C0006433,2023-07-16,partners,2,True
TP000020613,C0006434,2025-09-08,paid_search,1,False
TP000020614,C0006434,2025-10-05,email,2,False
TP000020615,C0006434,2025-10-24,paid_search,3,False
TP000020616,C0006434,2025-11-05,organic,4,True
TP000013538,C0006435,2025-01-13,email,1,False
TP000013539,C0006435,2025-01-22,referral,2,False
TP000013540,C0006435,2025-02-15,partners,3,False
TP000013541,C0006435,2025-03-08,paid_search,4,True
TP000008825,C0006436,2024-07-06,organic,1,False
TP000008826,C0006436,2024-08-09,social_ads,2,True
TP000011538,C0006437,2024-12-22,social_ads,1,True
TP000007143,C0006438,2024-03-20,paid_search,1,False
TP000007144,C0006438,2024-05-04,paid_search,2,False
TP000007145,C0006438,2024-05-11,organic,3,False
TP000007146,C0006438,2024-05-17,referral,4,True
TP000019233,C0006439,2025-09-18,email,1,True
TP000013038,C0006440,2025-01-08,email,1,False
TP000013039,C0006440,2025-01-10,paid_search,2,False
TP000013040,C0006440,2025-02-05,paid_search,3,False
TP000013041,C0006440,2025-02-23,referral,4,True
TP000011220,C0006441,2024-12-01,referral,1,False
TP000011221,C0006441,2024-12-11,social_ads,2,True
TP000020489,C0006442,2025-09-09,paid_search,1,False
TP000020490,C0006442,2025-09-13,referral,2,False
TP000020491,C0006442,2025-10-06,organic,3,False
TP000020492,C0006442,2025-10-30,partners,4,True
TP000018841,C0006443,2025-08-31,organic,1,True
TP000018324,C0006444,2025-07-17,partners,1,False
TP000018325,C0006444,2025-08-03,email,2,False
TP000018326,C0006444,2025-08-18,social_ads,3,True
TP000005111,C0006445,2024-01-15,email,1,False
TP000005112,C0006445,2024-01-20,paid_search,2,False
TP000005113,C0006445,2024-01-31,partners,3,True
TP000003325,C0006446,2023-09-07,referral,1,False
TP000003326,C0006446,2023-09-28,social_ads,2,False
TP000003327,C0006446,2023-10-12,social_ads,3,True
TP000015588,C0006447,2025-05-17,referral,1,True
TP000010662,C0006448,2024-09-27,social_ads,1,False
TP000010663,C0006448,2024-10-02,paid_search,2,False
TP000010664,C0006448,2024-11-14,social_ads,3,True
TP000015477,C0006449,2025-03-21,partners,1,False
TP000015478,C0006449,2025-05-11,partners,2,True
TP000017164,C0006450,2025-05-28,email,1,False
TP000017165,C0006450,2025-06-30,organic,2,False
TP000017166,C0006450,2025-07-07,social_ads,3,True
TP000006752,C0006451,2024-03-07,social_ads,1,False
TP000006753,C0006451,2024-04-17,referral,2,False
TP000006754,C0006451,2024-04-28,social_ads,3,True
TP000006502,C0006452,2024-02-26,paid_search,1,False
TP000006503,C0006452,2024-04-15,organic,2,True
TP000011122,C0006453,2024-10-21,referral,1,False
TP000011123,C0006453,2024-12-11,partners,2,True
TP000006232,C0006454,2024-03-06,paid_search,1,False
TP000006233,C0006454,2024-03-29,paid_search,2,True
TP000015132,C0006455,2025-03-31,referral,1,False
TP000015133,C0006455,2025-04-29,paid_search,2,True
TP000016847,C0006456,2025-06-24,partners,1,True
TP000010715,C0006457,2024-09-30,paid_search,1,False
TP000010716,C0006457,2024-10-11,social_ads,2,False
TP000010717,C0006457,2024-10-27,paid_search,3,False
TP000010718,C0006457,2024-11-16,organic,4,True
TP000016345,C0006458,2025-05-03,social_ads,1,False
TP000016346,C0006458,2025-06-12,social_ads,2,True
TP000011622,C0006459,2024-11-25,paid_search,1,False
TP000011623,C0006459,2024-12-14,organic,2,False
TP000011624,C0006459,2024-12-19,organic,3,False
TP000011625,C0006459,2024-12-26,social_ads,4,True
TP000016125,C0006460,2025-04-08,organic,1,False
TP000016126,C0006460,2025-05-12,paid_search,2,False
TP000016127,C0006460,2025-05-16,paid_search,3,False
TP000016128,C0006460,2025-06-02,social_ads,4,True
TP000005114,C0006461,2023-12-21,partners,1,False
TP000005115,C0006461,2024-01-02,social_ads,2,False
TP000005116,C0006461,2024-01-18,referral,3,False
TP000005117,C0006461,2024-02-04,organic,4,True
TP000016638,C0006462,2025-04-26,social_ads,1,False
TP000016639,C0006462,2025-06-03,organic,2,False
TP000016640,C0006462,2025-06-16,referral,3,True
TP000016140,C0006463,2025-04-11,paid_search,1,False
TP000016141,C0006463,2025-05-31,organic,2,True
TP000006085,C0006464,2024-02-16,referral,1,False
TP000006086,C0006464,2024-03-10,social_ads,2,False
TP000006087,C0006464,2024-03-22,paid_search,3,True
TP000012601,C0006465,2024-12-20,partners,1,False
TP000012602,C0006465,2024-12-28,paid_search,2,False
TP000012603,C0006465,2025-01-06,organic,3,False
TP000012604,C0006465,2025-02-08,organic,4,True
